Date,ACHC,BKNG,CCL,CYH,DIS,DKNG,EHC,EXPE,FUN,HCA,LYV,MANU,MSGS,MTN,NCLH,PLNT,RCL,SPY,THC,UHS,XLV,XLY
2015-01-23,100.73357557530346,90.88750845643506,101.68821812964264,89.20275437313563,101.03467219020172,,115.83466490404719,101.95892679852237,112.89638873744474,92.79439070644952,97.36238326421139,100.6957510798314,,100.0,97.8586724118566,,101.88064876176746,99.77610145870813,87.39295333244696,95.98091134825683,103.36590407133106,99.02276381764445
2015-01-26,102.06735859941716,91.2263713367849,102.52134637141317,91.52574343842012,101.30133285302594,,116.93503488245184,101.78403751418747,113.10778905788486,98.68867959822845,98.24159370353298,100.5060013768745,,100.34271733277168,98.6081338003002,,102.16995404508677,100.0097386288694,88.44851754069403,97.17941154622551,103.90501682481974,99.53932425847812
2015-01-27,101.1503811803518,88.77466394491618,101.1181416045109,91.60007977474358,100.23469020172911,,117.39128435360469,101.07275600850183,112.89638873744474,97.9045262544672,97.1330275062131,100.6957510798314,,100.26534706717219,97.64453475193237,,102.12176301725266,98.69056356537048,86.83529031890444,96.27828265599679,103.16191782128152,98.74358195852705
2015-01-28,98.49950363779531,87.84563932781052,99.0133792738434,89.51867951354562,98.84800072046109,,117.90121564332954,100.12822876261471,112.13529386968264,96.66082620422793,93.84556338018926,101.20175896367421,,99.52460018151336,96.16702165677935,,98.6136301581001,97.42489251089549,85.54073201770214,95.23294314152128,101.67567952327774,97.45918230131392
2015-01-29,98.28276294238452,88.85172165044371,98.39944917601996,89.63018401803082,99.43467219020174,,120.10196326459035,100.94446089942113,114.60886678615347,97.59360402555433,94.34250936212166,101.3282544276666,,99.4582350663123,94.66809071137568,,93.1766044705744,98.32545940160756,86.41704875686148,95.01667047699273,102.53538047058458,98.78548793184085
2015-01-30,96.2820947661628,88.39114921129698,96.38236411094525,87.4744474205094,97.02400036023054,,118.35744978557929,100.19821480616169,114.84139079084434,95.71448645499667,90.86391665294727,101.07525699271349,,97.0259834346227,93.70449166300784,,91.07896348662457,97.08904020282246,84.2063325039412,92.39434638964995,100.93256037427585,97.71049128153987
2015-02-02,95.53184340508606,88.70198955729938,95.39574338478866,88.12488607437494,98.0586545389049,,118.92108588723079,100.5363543090845,115.22194406322299,94.87630809137131,91.16972676064101,101.83427532544601,,96.9817897585378,92.78372831514136,,90.10243484027798,98.2913786966999,84.08683925620619,92.94404301798018,101.50082361370671,98.58999720063024
2015-02-03,98.04935282114927,90.84897960367131,95.79037573936297,88.0877179062132,100.37334293948126,,120.58506897393228,102.4020264106325,113.76319544242209,94.48420358302127,92.24005849202509,102.6565218692698,,97.1254773946512,94.19700419657535,,90.41589398016308,99.71280486719226,88.01035537237173,94.49400432574177,102.18568208175162,100.68409372004827
2015-02-04,100.3001005444307,90.03729828316354,95.2861044730943,87.40011108418594,108.03201548991355,,118.65272278107997,102.46033547616622,114.52430198717936,93.22695273946489,93.23394316480179,103.22578399207711,,96.82697164222208,93.64025444928883,,89.62023815257048,99.33312423307173,86.47679538072897,94.82743550151704,100.90343674895192,101.35420871409858
2015-02-05,101.98399239044844,91.46629403347713,95.81230750567393,89.016913532327,109.48267291066283,,121.73912843536047,102.61195610707372,114.355160712236,93.07826702166702,93.5015260976478,103.41554020200232,,95.65504845459101,94.53961628393763,,91.63351566648626,100.3358792848843,88.12985621759198,95.35912383175042,102.60824661270816,101.9824539804513
2015-02-06,103.15104935657351,89.52418572407936,95.00108115042373,87.97621340172802,108.82133465417867,,120.42406950492548,90.79987773294125,114.43972551121009,91.90211494813954,93.19571598995404,103.28905775194657,,96.30736024339286,93.89721147268142,,91.18743838220715,100.05844076548681,86.99462477919808,94.6111700489621,101.67567952327774,101.82889338629866
2015-02-09,103.03434429595588,90.4637251874572,93.51017919806826,85.50455166379663,108.51200468299712,,119.18946432228468,91.18466827951767,112.0507057167182,90.92872928521291,93.23394316480179,102.8462715722267,,93.53236143850206,91.92719401247741,,88.90897761827486,99.6105897292805,84.94324298657145,93.55680114353054,100.4808722179954,101.4379360876216
2015-02-10,106.58552983175326,92.60633191591842,95.48342065038145,86.82400876664387,108.71467038904899,,120.37035702854733,91.17302921377069,115.13741429523436,93.29458979287885,94.61009229496767,107.71662673557113,,95.04700195890483,94.47537090170212,,91.40448364316109,100.6717585697686,87.35311971737354,95.59341921832302,102.17113034182151,102.68048413994528
2015-02-11,107.91931285586696,92.82000587228154,96.62355378078452,87.02843798049807,108.66134726224783,,120.02148652344158,91.20800327941103,114.56654935568092,93.2405091000759,93.99847207958018,108.98165295214646,,95.36763737384884,94.75374577534538,,92.05544970195393,100.73019034298498,86.93487815533058,95.63847962941995,102.27309324865075,102.70839326445298
2015-02-12,106.11870958928277,95.61231582709499,97.28127769171844,87.75320439275765,110.48532060518733,,119.9946302852525,104.44261623071509,114.904855259558,93.30806264408157,94.34250936212166,110.12014466291953,,95.82088365747698,95.03212064898864,,92.52562780402725,101.69887368216028,86.73571007996354,93.80013313303279,102.63737023803208,103.92297178290858
2015-02-13,105.36845822820602,96.6122666213667,95.32996800571621,89.46293155026774,111.11467939481268,,120.79976559041417,104.34933309954101,113.74206008117613,92.65920010902988,95.71865849228756,108.79189674222125,,94.9143194731899,93.59742691730398,,91.44844217702517,102.11750883175841,88.22943645653288,94.55710909480356,103.0453494532857,104.55118080364505
2015-02-17,105.33511301660832,98.15508366380908,94.91336404511011,91.1726501298484,111.06134726224784,,120.77294767448277,103.41651126586689,112.79067690022953,93.7136901092793,96.82721739851935,107.21061885172831,,94.42783691918811,92.93362059283008,,89.87510005764253,102.27817372742737,90.24099223157135,96.23322945687349,103.78850217806037,104.31388075409728
2015-02-18,104.61820686712929,98.33019465598501,96.74373029863555,90.89389315760015,110.78402377521614,,119.72622119239244,103.96452359683148,113.04437129715186,93.28103343226786,96.71253587397617,106.9576149098069,,95.36763737384884,100.02140968173418,,91.47264907236249,102.28790336402636,89.54391536401451,96.37740402125225,103.90501682481974,104.2580262594657
2015-02-19,104.3514515342963,106.65377425418143,96.36883852572716,92.06467758780047,110.81600324207493,,120.53140248426335,106.45985209477118,111.52214653064212,94.09217701678561,97.17125468106083,104.30106701266386,,94.77063183707651,103.66166821528124,,93.15494343627168,102.21487713591151,89.00617295675131,96.58467614271919,104.07986601923622,104.5791020100248
2015-02-20,106.36878913634249,106.49440568391826,95.42060337057981,91.95317308331529,111.52001981268012,,120.07516834201357,107.62591966864679,114.71456694637352,94.34904082207107,98.77675956922502,103.85831336778557,,94.96961975713351,102.29121986583212,,92.18672066155048,102.82823090927499,89.32483427985338,97.20646365922559,105.1726969873802,105.3190200200245
2015-02-23,104.45148716908948,105.73699563808701,95.97189546734532,88.3478950833453,111.98933717579251,,121.55124207035843,110.48275110360237,116.91329842768093,95.79557965773168,98.20336652868525,102.97279306409233,,94.74848427030392,102.48393967550568,,92.96130948908176,102.81364544664697,90.77873463883455,97.67504722039719,105.65353562960283,105.22131392050346
2015-02-24,102.78426474889619,106.80611587121811,96.12626442558941,89.1655862049739,111.64800972622477,,121.73912843536047,109.81808272930405,118.5834590459171,95.18723032028419,98.35626793698809,103.66855065089204,,95.42288991310527,102.95503435882252,,93.0702405180997,103.10568741321336,90.20115861649793,97.7921985196703,105.52239537621317,105.72393188095539
2015-02-25,103.48449511260193,109.52663833542393,96.78783286958237,88.64524042863914,112.6080061239193,,115.8078239947612,110.3194914069479,117.71671072591559,95.95784400531609,99.77064424200172,102.53003291224572,,94.93644316761889,104.75374169108713,,93.90532536846565,103.01807572247048,90.87831487777545,98.39598495005347,105.4786595745681,106.53362270222426
2015-02-26,105.25175316758842,108.68518627011797,96.52321744390144,90.67088414862978,111.53067363112392,,118.3038292826196,108.73367817698866,117.71671072591559,97.7017431419847,98.81498674407274,101.13849821774137,,96.4621485192791,105.37472865209267,,92.9492060414131,102.89638332681994,93.08903113069574,101.46266036724812,105.77012414306235,106.19853198005089
2015-02-27,105.41847286562822,108.35507296987782,97.00835568424671,90.16911816741116,111.01867795389049,,116.6398461959181,106.98457681617526,118.24523488100616,96.71485122409204,97.82110207129605,101.13849821774137,,97.08123597387912,105.61027599375107,,92.48928563775834,102.5458826102259,92.21270679405117,102.23835861250281,105.260128299743,106.05895011189625
2015-03-02,110.52017576100125,109.39880577612145,99.65462946021859,91.89741654210798,112.9493515850144,,118.3843136882199,107.48597601575254,116.97673954240425,97.32324509989061,102.3700338029426,101.20175896367421,,97.63405380265246,108.82226737596619,,95.62393007538083,103.19330809622664,93.64668654675302,103.26661296150321,106.20721355333076,107.3293589612393
2015-03-03,109.01967303884778,108.75347733982406,98.55202534682718,92.15759371924008,113.44002161383284,,115.78099841437826,106.13337061372849,118.01264081434431,95.7009579308551,100.11468152454319,101.26501970960702,,96.15256003133483,107.83725864586418,,96.41060113507214,102.76977215924737,93.72635377689986,101.67914217901128,105.24556984465833,107.03615608957162
2015-03-04,109.35311243492738,107.32096811289722,98.33148261230245,97.97435628000935,112.6080061239193,,114.65379519113917,104.79241375551803,117.88579361588314,101.29779187762999,99.96177282515227,100.4427536448783,,96.21891321036411,108.28693547893033,,97.29408916835843,102.33656053929164,99.56184542916294,104.40310461039837,105.7555253970503,106.47776820759265
2015-03-05,111.38712582274684,107.8664950520954,100.27210529319494,95.0752648971828,112.03199747838617,,113.47287182707035,106.55314470401183,117.84353457038641,98.56697855389318,100.19112858315056,99.7469960580786,,96.47321335053654,109.89293117003788,,98.66168328512816,102.44853229061364,98.04819844631427,103.61836255024042,106.13437427182544,106.54752893698978
2015-03-06,111.2370819104803,106.47338451922977,97.91251814823782,94.36907828003937,110.74133645533142,,112.53354730438174,105.44322519649216,115.835056371278,98.44532204790902,98.47094946153128,99.49397910222056,,95.0138194013043,107.15203447113961,,96.31377355372287,101.00762886238248,98.04819844631427,102.86973805390662,104.05076925453054,105.27715633326298
2015-03-09,112.25408860439,106.56181838447105,99.21360375075035,91.00538908415592,112.2773324927954,,110.14492864702197,105.79374305435434,115.89849748600132,96.91763433657454,97.40061043905912,99.36747062429156,,95.95356017510602,108.92933212167006,,95.75703617647314,101.42625501971017,94.78191798514692,102.4007217743186,104.69184491484849,105.8774441476197
2015-03-10,112.22073703284347,104.29310172359052,97.18477592796421,90.46645493477557,109.96267110951008,,112.13099498070397,104.39170953517191,115.20084373296254,94.95737902493079,96.55963446567334,98.54521757349946,,94.87007805241781,106.87365959749636,,93.95372855138598,99.78096627700761,93.04919751562232,101.90464616975687,103.52620824097198,104.23012921683011
2015-03-11,113.00433360551794,103.10755067443826,96.67757644221531,92.08325738291663,109.74933357348704,,114.00965935498428,103.92437450684436,115.02933202800097,97.01230060180221,96.98012609791027,98.29221363157805,,93.98564353064562,106.85224991576217,,92.19880289371052,99.54730213003506,95.23999316226329,102.75248578700302,103.46792069939679,103.65770219949273
2015-03-12,115.82194356601185,103.89996756856416,99.87516223481312,92.9195368775908,114.31467038904898,,115.4052640066319,106.7751210230625,117.90184948423297,97.9045262544672,97.2477090307563,97.97595545069214,,103.11772210574838,109.31477174101718,,94.83726962344382,100.81293721542836,95.06074569317556,103.25758357054717,104.83755705363194,105.76577140397274
2015-03-13,116.97233110631247,101.37557726122282,99.96336737670677,93.34696652248597,113.53601404899136,,115.27109011800802,106.72838467680978,117.25873897560291,97.06633675625407,95.87155990059038,97.53319529884553,,107.0757208656995,108.58672003430776,,93.85691157779101,100.19470063922454,94.18442895401623,102.89681180282753,104.63355065811872,104.92817145819618
2015-03-16,118.3227771963018,101.43425743737762,102.10244166692976,94.83367609309626,114.52800792507205,,115.61996062311377,108.62112613647943,118.41631453714668,98.8779230519816,97.59174631329776,98.48196984150327,,111.11107795507833,110.08565097971146,,95.67233325830115,101.53339792181437,96.73371953883264,104.80897284908298,106.95029912655984,106.15668037516146
2015-03-17,117.13905080435228,101.00782200522809,100.7131509225236,95.53986271023969,114.09067002881845,,116.07618710091201,107.8734014648352,118.8236198054449,98.90496896567697,97.09480033136538,98.03921619662496,,111.13321955376503,110.92076743212473,,93.39701238964489,101.23157236502647,97.98845182244676,104.78191352410926,106.64433653937195,105.57031087744232
2015-03-18,117.32244628816532,103.47005277122483,103.02866537632451,97.54692663511419,115.16801152737753,,118.22329889031005,109.87122624855756,121.84622168051345,101.43301031151904,98.31804076214036,98.16571166061735,,110.32615529759234,113.29764236192655,,95.3697788898476,102.44853229061364,99.18342988470816,105.79213793909199,108.02857835477371,106.50568941397242
2015-03-19,119.37312274186043,102.99981827139169,102.94044031457045,99.25664521469486,114.52800792507205,,120.6387737858589,110.61898883246806,124.13991048649046,101.96021077329267,97.51529196360231,97.97595545069214,,109.45271399004679,114.79657330733022,,96.79789024496063,101.98121298893896,100.31866132310205,107.09096390190851,108.65514928124342,106.35214090169187
2015-03-20,121.32376992071114,103.24938597305864,103.3814759839689,98.64337472899103,115.65867255043227,,121.57808297964445,112.05606276375681,124.13991048649046,102.78492742030308,97.47706478875457,98.22895939261355,,109.39744951461856,114.96787526675311,,96.79789024496063,102.88139321202281,98.8249349465327,107.11803043885581,109.44121184365241,107.53575358200322
2015-03-23,122.84094842863792,103.4253753343879,101.57320085563768,101.61680244814106,115.43468119596542,,125.0133821323853,111.46019567468433,125.51189903322654,104.96146096480759,97.20948185590856,99.68373531214577,,110.08291998867735,112.69807325117168,,94.83726962344382,102.68091953518595,103.70444262948963,109.43609578366387,109.13443672276284,107.35366768786676
2015-03-24,122.59086252162939,102.42193664707051,100.09571492926806,98.38320612978836,114.25066642651296,,123.53727008178276,111.54198191110996,124.8044716352359,103.42031153685815,97.40061043905912,101.3282544276666,,110.91213777970852,111.94860369421158,,94.82514496026654,102.10393050341786,102.23063685919959,108.23645609386527,108.18464526188767,106.79339503384313
2015-03-25,117.93931044290238,100.93165119670975,97.91251814823782,97.78851543920071,112.00000000000001,,119.02846485327787,109.76612396837169,123.11095702667272,102.27119980973217,95.41284109350573,99.62048107318127,,110.10503771502043,109.52890940094142,,91.13378436090296,100.60775158888922,99.48217819901612,106.41448798953977,106.21205517976804,105.05644469408277
2015-03-26,117.83928116805802,99.85113774815314,97.95660079932424,97.26816966286593,112.2560068443804,,118.813768236796,108.37574847106939,121.80332040028273,102.87950460882857,95.29816686005063,99.7469960580786,,109.39744951461856,109.61455629639462,,90.7707127541061,100.36816153570713,98.80502193773862,105.83721998610973,105.96366832777207,104.39809140250358
2015-03-27,120.02333846814399,99.39845357567452,103.91072675519119,96.13455340082734,112.5120136887608,,121.28287129975608,109.450665478749,121.82475936340292,102.83896357475496,95.56574979289665,104.04807608467908,,111.047398478532,115.24625014039638,,96.64055603302236,100.59796799866771,99.48217819901612,106.52271807746092,106.72349478131764,104.93033411329873
2015-03-30,120.20673395195706,100.68033528459203,105.23391344282815,97.15666515838073,113.19466858789626,,120.79750457721046,110.04650413362178,121.18164885477285,102.97415973946846,96.52140729082561,102.9095323181595,,111.7594627433584,114.08993128235498,,97.72983449993879,101.82525105070184,100.35849493817545,108.2094111928388,107.80468838661025,106.00890699773574
2015-03-31,119.37312274186043,101.93422857058553,105.4985288685091,97.15666515838073,111.88267291066283,,119.61117777480739,109.97640435327598,123.0466518143073,101.7033803717705,96.44495294113014,100.63251636177182,,115.0638725441252,115.65309944147768,,99.06107584268531,100.93531302363115,98.60585386237155,106.17093964082929,105.93444397512974,105.54667873565143
2015-04-01,117.0390088096103,100.66021807262442,104.70462283188505,95.7814515143262,112.46934438040346,,119.17971513992836,110.02313122146215,125.46898607600066,101.18966389578739,96.7507630488239,100.1264954639924,,113.96240261053624,116.65952602183036,,99.49679995875705,100.57838283368383,97.17188170715492,101.88661623573923,104.8677953946127,105.08447463731126
2015-04-02,117.05568459538355,101.60936842955354,105.78521549952387,97.71417910287725,113.0666606628242,,119.01790323905854,114.47453361988688,124.09703256025008,101.46004509062662,98.20336652868525,100.37948639197715,,116.09857153267188,116.6166984898455,,99.78726148729626,100.94025877236446,97.90878459229995,105.2509370156709,105.18924984336901,106.02294613309415
2015-04-06,118.40613068537289,103.76074179383619,105.32210862479161,99.60973852326657,112.67201909221902,,120.5548403770665,115.17554090141151,121.61042811717677,102.6767437655216,99.04434250207103,100.6957510798314,,116.3099372628842,115.39614241808509,,99.60573098777499,101.6198765864838,99.56184542916294,106.53174746841697,105.34997035259262,106.52721931002121
2015-04-07,120.7569204033963,103.7581152142321,107.41705046427717,98.47612226122797,112.45867255043227,,119.98860602634365,115.04707518713258,122.03913731760971,102.36584380578428,98.39449511183581,100.37948639197715,,117.55608553484582,113.81156457722821,,97.69347111816126,101.35094475490757,99.04401603069384,106.36036933959237,105.59838406520683,105.93889254902491
2015-04-08,119.97332383072181,104.39469407041979,107.19653760954304,98.71771106531449,113.45067543227665,,121.14804593275149,115.25733661590371,122.18919838245593,103.77178593443242,98.35626793698809,99.81023728310647,,119.7923511936858,117.25909513258523,,98.6011978700478,101.69323552860432,100.25891469923455,107.3164678926541,106.48971339048825,106.93341184939268
2015-04-09,119.7732525611355,103.84742744862669,106.97601479487872,98.32744958858106,113.88801332853026,,120.58184223983478,114.28761666907567,122.23205295470598,105.24538181837617,99.12079685176649,98.98796471140945,,118.6686441720358,117.3661680468056,,99.2547734364011,102.14301091068138,100.67715626127752,107.0638973649612,107.29334951237905,107.03148040507617
2015-04-10,120.37345364999688,104.15387594886253,106.57908169642711,98.06727241144895,114.07999819884726,,120.44701687283019,115.89990213896266,122.18919838245593,105.77258228014979,98.6238508698341,99.05123196431059,,118.0455879403127,116.72376323554938,,98.32282918142293,102.70047772335855,100.65724325248343,106.829392831154,108.21388975999366,107.39566427522118
2015-04-13,121.24041643164006,105.0513901385751,105.4764975028961,98.14160874777242,113.6106538184438,,120.52790749436201,115.38583076438238,120.90298904219097,104.65051646671917,99.19725120146195,101.13849821774137,,116.84397352533222,115.16059507642669,,96.8100043003836,102.23594602551537,100.73691048263025,106.78426751229462,107.62940942230198,106.80731335048073
2015-04-14,120.25674858937924,105.48570530953687,104.72668407728867,98.01152444817109,113.7706772334294,,119.77292069561337,114.60305620256523,119.68110826828178,104.5558836052548,99.5030613091557,101.58127789049294,,116.42120625639218,115.05353033072281,,96.91891411389291,102.43154589178233,101.39414613762845,107.46978723956661,107.80468838661025,106.75132595525622
2015-04-15,120.04001425391726,105.15646185059417,103.66816261498366,99.81416773712077,114.11200468299711,,124.16800079219772,114.45115122966065,119.72398619452215,107.1245105235216,100.07645434969545,101.3282544276666,,116.93304123929454,113.55459938531914,,96.14435710962456,102.89117680224433,103.86377708978327,109.2196139719007,108.08236002763958,106.75132595525622
2015-04-16,118.72290701557684,105.60652797132457,104.2415557968736,98.42037429795009,115.30667327089337,,124.86903751657054,113.52815815101877,121.05305010703718,105.19127885639767,100.30581010769374,101.07525699271349,,116.09857153267188,113.79014672697754,,97.18518996260343,102.8618350238502,101.27464529240822,108.21846221971565,108.02391132235496,106.96141762887703
2015-04-17,117.15571387022791,103.9814085920024,103.66816261498366,99.03363620572449,113.80267471181556,,123.33210037856259,112.27801064860779,121.31027095649887,105.50224562366162,98.24159370353298,99.7469960580786,,114.68556751513552,111.79871141652286,,95.64811575520952,101.67856014327205,102.33021709814052,108.038018640067,107.08877232872831,105.37854740376879
2015-04-20,119.45648895082914,104.32200262709128,102.52144597071522,99.96283183183827,115.43468119596542,,123.2242615454232,113.79689925052188,121.33172159661423,106.20522782257346,99.04434250207103,99.7469960580786,,115.93169191475354,109.76444857408335,,87.99915583491195,102.60756958533584,102.48954396094894,109.07531680397062,107.74630683287121,106.5411980360192
2015-04-21,120.79025925504521,104.57069195960491,102.74196878537953,100.09292470936903,114.85866354466859,,123.68261874074902,114.8601203240551,120.38848895829175,105.01555279219829,99.27369826006932,100.0,,116.29886049545497,110.23554325740017,,89.45150060474806,102.4853556380007,101.27464529240822,109.09334673798827,108.46226318168053,106.65325739957277
2015-04-22,120.00667540226834,106.20282123644189,102.80814256166018,101.11503646692243,115.13600504322767,,124.97690700751608,116.21536062858537,122.12485813910502,104.81275854512803,99.35015260976478,99.62048107318127,,116.49911364972266,109.42183648672106,,88.62854041755939,102.98897673537782,100.73691048263025,109.20157682590946,108.6375757217616,106.75132595525622
2015-04-23,120.67355419442758,106.92082406035608,102.08040034138656,102.6203344105783,116.26667867435158,,125.94755614364041,115.57276667132672,123.26105312250442,104.69111317373164,99.31192543491704,99.87348501510267,,117.1888930818008,110.62098287674729,,88.02341576902081,103.24809799992123,102.03146878383255,110.58157355167344,109.0467636648359,107.2836169935397
2015-04-24,121.04034516205373,107.97067133924945,102.27888183050769,102.84334341954869,116.83200648414986,,126.08241983290269,115.54940323723363,124.46145990230792,105.09664599493331,99.35015260976478,99.87348501510267,,115.76481229683517,110.08565097971146,,87.70868900249557,103.48770603764417,100.87632433664457,110.66279479843615,108.69601099673712,108.7403645559918
2015-04-27,118.30610141052853,109.73152007239808,101.04393016455498,101.44954998037798,117.5040075648415,,125.08474584065543,115.45594950086131,124.91165477384172,103.2580583238615,97.78287489644832,100.0,,113.30598477863563,107.4946465585019,,85.27604452965537,103.0574079133059,99.00418241562043,108.46196729658448,106.72349478131764,107.78789017046675
2015-04-28,120.64021534277867,108.7613570786363,100.1618389058977,101.57963427997933,117.24800972622478,,129.23716940154736,114.26425323498259,124.33284947757708,102.6767437655216,97.51529196360231,98.41870909557045,,113.19471578512766,107.43040117626637,,84.73143181558291,103.38499632485907,99.32284373872248,109.89607546032225,107.2494592621791,107.40966716496334
2015-04-29,114.85495150952431,109.32087822929648,97.91251814823782,101.15220463508416,117.13066462536024,,128.85961851878648,112.46497498975184,122.16775941933574,102.82545731978891,97.97400347959888,98.67171954446016,,110.42437805532428,104.92505181902652,,83.03706052339083,102.95962596471324,97.33120856996335,107.97489944705798,106.27055760628915,106.68128734280124
2015-04-30,114.20473578324074,108.38396534552271,96.96425311329988,99.75841119591348,115.96799351585014,,121.92997327865615,110.09326891407423,120.96728257756122,100.05406955821519,95.79510555089493,98.16571166061735,,110.37985613451494,103.875797706689,,82.3713921171232,101.92793378667564,95.31966039241011,105.48547760934615,104.78014919730401,105.49063093106652
2015-05-01,114.5548509650936,110.36459397982838,98.19917489946197,97.82568360736244,117.88800432276656,,117.31917719353537,118.80909989171309,124.01132341574996,100.71649958846565,103.51681988402213,98.98796471140945,,111.06969524745205,105.50321124804722,,82.22616135285358,103.03295793002252,94.96116545423465,105.35917431556567,106.19746314891057,106.94743890287903
2015-05-04,117.22240429342337,110.98013461561584,97.75814918999373,99.34956134613446,118.43198847262248,,116.86083532711267,117.88610681307121,124.01132341574996,101.98730122533912,106.07798227011527,97.97595545069214,,110.15734201984257,105.2676639063888,,82.57716663912187,103.32634873715251,98.56602784478338,107.67723966037374,106.86958968391096,107.17156971185821
2015-05-05,113.37112457314409,110.61765810239686,95.70728004166438,95.74428334616448,118.1973523054755,,113.11290319613761,115.39752669852876,120.04551225634927,99.51329603394892,102.79051814409144,96.52118603812822,,111.4924744525639,103.57601315131156,,80.71332056018278,102.14301091068138,95.37940701627761,104.87212810196,105.5253298987556,106.05096399445056
