Date,ACHC,BKNG,BUD,CELH,CRWD,DUOL,ELF,ETSY,EXPE,GOOGL,HIMS,KDP,LULU,LYV,MNST,NVDA,ONON,PANW,PEP,PLNT,RBLX,ROST,SAM,STZ,TAP,TJX,TTWO,VST
2019-07-02,34.189998626708984,74.73213958740234,82.15435791015625,1.3700000047683716,16.1299991607666,,14.390000343322754,62.63999938964844,131.0673828125,55.14105224609375,,24.899145126342773,180.86000061035156,68.19000244140625,32.32500076293945,4.025836944580078,,34.12666702270508,106.6863021850586,76.05000305175781,,91.76631927490234,379.6300048828125,174.8223876953125,46.18883514404297,48.13369369506836,116.91000366210938,19.489059448242188
2019-07-03,34.29999923706055,75.18883514404297,85.12696075439453,1.3700000047683716,16.809999465942383,,14.289999961853027,64.27999877929688,131.91830444335938,55.65598678588867,,25.395280838012695,183.99000549316406,69.4000015258789,32.974998474121094,4.038740158081055,,34.82500076293945,107.94306945800781,76.94000244140625,,93.4674301147461,383.3800048828125,175.9136505126953,46.78954315185547,49.173336029052734,118.06999969482422,19.420135498046875
2019-07-05,34.619998931884766,75.38858795166016,84.02130126953125,1.350000023841858,16.802499771118164,,14.15999984741211,63.380001068115234,132.15301513671875,56.13572311401367,,25.29437255859375,183.2100067138672,69.66000366210938,32.959999084472656,3.976205348968506,,34.9033317565918,107.16162109375,76.23999786376953,,94.2899398803711,386.510009765625,173.79283142089844,46.781314849853516,49.63844299316406,117.2300033569336,19.420135498046875
2019-07-08,34.16999816894531,73.4697494506836,83.08782196044922,1.363332986831665,16.727500915527344,,14.220000267028809,64.01000213623047,129.57101440429688,55.34870529174805,,25.159826278686523,186.8000030517578,68.61000061035156,33.0,3.9012625217437744,,34.9716682434082,106.79104614257812,76.3499984741211,,94.94420623779297,388.2300109863281,176.0896453857422,46.45216751098633,50.1126708984375,114.75,19.325359344482422
2019-07-09,33.619998931884766,73.5523910522461,82.93377685546875,1.4166669845581055,17.112499237060547,,15.460000038146973,66.86000061035156,130.51968383789062,55.72041320800781,,24.714147567749023,186.0500030517578,69.08000183105469,32.380001068115234,3.9037437438964844,,35.88999938964844,106.13046264648438,76.30000305175781,,95.31807708740234,381.94000244140625,174.2768096923828,45.703330993652344,49.96674346923828,115.08999633789062,19.316736221313477
2019-07-10,33.66999816894531,73.22024536132812,82.78874969482422,1.4199999570846558,18.584999084472656,,16.950000762939453,66.44999694824219,130.3730010986328,56.54411697387695,,24.520742416381836,183.8699951171875,69.33999633789062,32.51499938964844,3.9719862937927246,,35.779998779296875,108.28140258789062,76.66999816894531,,95.90692138671875,384.7300109863281,176.69683837890625,45.97488021850586,50.30418395996094,117.16000366210938,19.325359344482422
2019-07-11,33.619998931884766,73.407470703125,81.25714874267578,1.4533330202102661,17.719999313354492,,16.399999618530273,64.98999786376953,130.9989471435547,56.70122146606445,,24.419832229614258,183.07000732421875,69.87999725341797,32.400001525878906,4.126339435577393,,36.276668548583984,108.23306274414062,76.66999816894531,,96.17797088623047,382.9100036621094,173.951171875,45.0697021484375,50.94256591796875,116.52999877929688,19.290895462036133
2019-07-12,33.5099983215332,73.73295593261719,78.79205322265625,1.3666670322418213,18.375,,16.440000534057617,64.5999984741211,131.62490844726562,56.763668060302734,,24.159151077270508,189.52000427246094,70.5,32.5,4.159343242645264,,36.15666580200195,107.37105560302734,77.54000091552734,,99.09416198730469,396.8299865722656,175.64964294433594,44.7487907409668,51.699485778808594,116.45999908447266,19.4545955657959
2019-07-15,33.34000015258789,73.71063232421875,80.2602310180664,1.4133330583572388,17.899999618530273,,16.6200008392334,65.55000305175781,131.7813720703125,57.0198860168457,,23.96574592590332,189.1699981689453,70.83000183105469,32.630001068115234,4.150907516479492,,36.61000061035156,108.07192993164062,77.19000244140625,,99.40259552001953,386.9200134277344,174.7608642578125,44.189208984375,51.49885940551758,117.02999877929688,19.428743362426758
2019-07-16,32.7599983215332,73.98442077636719,79.76178741455078,1.5666669607162476,17.385000228881836,,16.799999237060547,64.20999908447266,133.37557983398438,57.16609191894531,,23.789159774780273,190.17999267578125,70.55000305175781,32.89500045776367,4.146191120147705,,36.64500045776367,107.79000854492188,77.54000091552734,,99.83255004882812,391.0299987792969,174.13604736328125,44.839298248291016,51.270870208740234,117.44999694824219,18.92902183532715
